CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,address_full,Address,cities,lat,long
40368291,COLONNADE DINER,STATEN ISLAND,2001,HYLAN BOULEVARD,10306.0,7183512900,American,6/4/2019,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,10,A,6/4/2019,6/21/2019,Cycle Inspection / Re-inspection,2001 HYLAN BOULEVARD 10306.0,2001 HYLAN BOULEVARD 10306.0,"2001 Hylan Blvd, Staten Island, NY 10306, USA",40.5811011,-74.0989902
40368291,COLONNADE DINER,STATEN ISLAND,2001,HYLAN BOULEVARD,10306.0,7183512900,American,6/4/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,6/4/2019,6/21/2019,Cycle Inspection / Re-inspection,2001 HYLAN BOULEVARD 10306.0,2001 HYLAN BOULEVARD 10306.0,"2001 Hylan Blvd, Staten Island, NY 10306, USA",40.5811011,-74.0989902
40368318,MAGGIES PLACE,MANHATTAN,21,EAST   47 STREET,10017.0,2127535757,American,6/12/2019,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,10,A,6/12/2019,6/21/2019,Cycle Inspection / Initial Inspection,21 EAST   47 STREET 10017.0,21 EAST   47 STREET 10017.0,"21 E 47th St, New York, NY 10017, USA",40.7562167,-73.9772069
40368318,MAGGIES PLACE,MANHATTAN,21,EAST   47 STREET,10017.0,2127535757,American,6/12/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,10,A,6/12/2019,6/21/2019,Cycle Inspection / Initial Inspection,21 EAST   47 STREET 10017.0,21 EAST   47 STREET 10017.0,"21 E 47th St, New York, NY 10017, USA",40.7562167,-73.9772069
40368318,MAGGIES PLACE,MANHATTAN,21,EAST   47 STREET,10017.0,2127535757,American,6/12/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,6/12/2019,6/21/2019,Cycle Inspection / Initial Inspection,21 EAST   47 STREET 10017.0,21 EAST   47 STREET 10017.0,"21 E 47th St, New York, NY 10017, USA",40.7562167,-73.9772069
40368632,NEW PARKWAY RESTAURANT,BROOKLYN,7504,13 AVENUE,11228.0,7187454371,American,6/5/2019,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,18,Z,6/5/2019,6/21/2019,Cycle Inspection / Re-inspection,7504 13 AVENUE 11228.0,7504 13 AVENUE 11228.0,"7504 13th Ave, Brooklyn, NY 11228, USA",40.6202394,-74.0078288
40368632,NEW PARKWAY RESTAURANT,BROOKLYN,7504,13 AVENUE,11228.0,7187454371,American,6/5/2019,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,18,Z,6/5/2019,6/21/2019,Cycle Inspection / Re-inspection,7504 13 AVENUE 11228.0,7504 13 AVENUE 11228.0,"7504 13th Ave, Brooklyn, NY 11228, USA",40.6202394,-74.0078288
40368632,NEW PARKWAY RESTAURANT,BROOKLYN,7504,13 AVENUE,11228.0,7187454371,American,6/5/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,18,Z,6/5/2019,6/21/2019,Cycle Inspection / Re-inspection,7504 13 AVENUE 11228.0,7504 13 AVENUE 11228.0,"7504 13th Ave, Brooklyn, NY 11228, USA",40.6202394,-74.0078288
40368632,NEW PARKWAY RESTAURANT,BROOKLYN,7504,13 AVENUE,11228.0,7187454371,American,6/5/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,18,Z,6/5/2019,6/21/2019,Cycle Inspection / Re-inspection,7504 13 AVENUE 11228.0,7504 13 AVENUE 11228.0,"7504 13th Ave, Brooklyn, NY 11228, USA",40.6202394,-74.0078288
40368632,NEW PARKWAY RESTAURANT,BROOKLYN,7504,13 AVENUE,11228.0,7187454371,American,6/5/2019,Violations were cited in the following area(s).,22G,,Not Applicable,18,Z,6/5/2019,6/21/2019,Cycle Inspection / Re-inspection,7504 13 AVENUE 11228.0,7504 13 AVENUE 11228.0,"7504 13th Ave, Brooklyn, NY 11228, USA",40.6202394,-74.0078288
40369482,ARMANDO'S PIZZA,BROOKLYN,1366,PENNSYLVANIA AVENUE,11239.0,7186428253,Pizza,6/11/2019,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,A,6/11/2019,6/21/2019,Cycle Inspection / Re-inspection,1366 PENNSYLVANIA AVENUE 11239.0,1366 PENNSYLVANIA AVENUE 11239.0,"1366 Pennsylvania Ave, Brooklyn, NY 11239, USA",40.6470917,-73.8825904
40369482,ARMANDO'S PIZZA,BROOKLYN,1366,PENNSYLVANIA AVENUE,11239.0,7186428253,Pizza,6/11/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,6/11/2019,6/21/2019,Cycle Inspection / Re-inspection,1366 PENNSYLVANIA AVENUE 11239.0,1366 PENNSYLVANIA AVENUE 11239.0,"1366 Pennsylvania Ave, Brooklyn, NY 11239, USA",40.6470917,-73.8825904
40369608,THE RIVER CAFE,BROOKLYN,1,WATER STREET,11201.0,7185225200,American,6/10/2019,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,11,A,6/10/2019,6/21/2019,Cycle Inspection / Initial Inspection,1 WATER STREET 11201.0,1 WATER STREET 11201.0,Error,0.0,0.0
40369608,THE RIVER CAFE,BROOKLYN,1,WATER STREET,11201.0,7185225200,American,6/10/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,6/10/2019,6/21/2019,Cycle Inspection / Initial Inspection,1 WATER STREET 11201.0,1 WATER STREET 11201.0,Error,0.0,0.0
40369608,THE RIVER CAFE,BROOKLYN,1,WATER STREET,11201.0,7185225200,American,6/10/2019,Violations were cited in the following area(s).,10J,''''Wash hands sign not posted at hand wash facility.,Not Critical,11,A,6/10/2019,6/21/2019,Cycle Inspection / Initial Inspection,1 WATER STREET 11201.0,1 WATER STREET 11201.0,Error,0.0,0.0
40369724,MCDONALD'S,QUEENS,10615,71 AVENUE,11375.0,7187938181,Hamburgers,6/4/2019,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,10,A,6/4/2019,6/21/2019,Cycle Inspection / Re-inspection,10615 71 AVENUE 11375.0,10615 71 AVENUE 11375.0,"Forest Hills, NY 11375, USA",40.7245678,-73.8457658
40369724,MCDONALD'S,QUEENS,10615,71 AVENUE,11375.0,7187938181,Hamburgers,6/4/2019,Violations were cited in the following area(s).,10A,"Toilet facility not maintained and provided with toilet paper, waste receptacle and self-closing door.",Not Critical,10,A,6/4/2019,6/21/2019,Cycle Inspection / Re-inspection,10615 71 AVENUE 11375.0,10615 71 AVENUE 11375.0,"Forest Hills, NY 11375, USA",40.7245678,-73.8457658
40369724,MCDONALD'S,QUEENS,10615,71 AVENUE,11375.0,7187938181,Hamburgers,6/4/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,6/4/2019,6/21/2019,Cycle Inspection / Re-inspection,10615 71 AVENUE 11375.0,10615 71 AVENUE 11375.0,"Forest Hills, NY 11375, USA",40.7245678,-73.8457658
40370150,JOHN MULLIGAN'S FIRESIDE PUB,BRONX,4272,KATONAH AVENUE,10470.0,3473468001,American,6/12/2019,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,18,Z,6/12/2019,6/21/2019,Cycle Inspection / Re-inspection,4272 KATONAH AVENUE 10470.0,4272 KATONAH AVENUE 10470.0,"4272 Katonah Ave, The Bronx, NY 10470, USA",40.8977778,-73.86703179999999
40370150,JOHN MULLIGAN'S FIRESIDE PUB,BRONX,4272,KATONAH AVENUE,10470.0,3473468001,American,6/12/2019,Violations were cited in the following area(s).,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,Critical,18,Z,6/12/2019,6/21/2019,Cycle Inspection / Re-inspection,4272 KATONAH AVENUE 10470.0,4272 KATONAH AVENUE 10470.0,"4272 Katonah Ave, The Bronx, NY 10470, USA",40.8977778,-73.86703179999999
40370150,JOHN MULLIGAN'S FIRESIDE PUB,BRONX,4272,KATONAH AVENUE,10470.0,3473468001,American,6/12/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,18,Z,6/12/2019,6/21/2019,Cycle Inspection / Re-inspection,4272 KATONAH AVENUE 10470.0,4272 KATONAH AVENUE 10470.0,"4272 Katonah Ave, The Bronx, NY 10470, USA",40.8977778,-73.86703179999999
40370167,BURGER KING,QUEENS,22210,NORTHERN BOULEVARD,11361.0,7182251695,Hamburgers,6/12/2019,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8,A,6/12/2019,6/21/2019,Cycle Inspection / Re-inspection,22210 NORTHERN BOULEVARD 11361.0,22210 NORTHERN BOULEVARD 11361.0,"222-10 Northern Blvd, Flushing, NY 11361, USA",40.7615707,-73.7593231
40370167,BURGER KING,QUEENS,22210,NORTHERN BOULEVARD,11361.0,7182251695,Hamburgers,6/12/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,6/12/2019,6/21/2019,Cycle Inspection / Re-inspection,22210 NORTHERN BOULEVARD 11361.0,22210 NORTHERN BOULEVARD 11361.0,"222-10 Northern Blvd, Flushing, NY 11361, USA",40.7615707,-73.7593231
40370168,EAR INN,MANHATTAN,326,SPRING STREET,10013.0,2122269060,American,6/17/2019,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13,A,6/17/2019,6/21/2019,Cycle Inspection / Initial Inspection,326 SPRING STREET 10013.0,326 SPRING STREET 10013.0,"326 Spring St, New York, NY 10013, USA",40.7258444,-74.00949229999999
40370168,EAR INN,MANHATTAN,326,SPRING STREET,10013.0,2122269060,American,6/17/2019,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,6/17/2019,6/21/2019,Cycle Inspection / Initial Inspection,326 SPRING STREET 10013.0,326 SPRING STREET 10013.0,"326 Spring St, New York, NY 10013, USA",40.7258444,-74.00949229999999
40370766,SMITH & WOLLENSKY,MANHATTAN,201,EAST 49th STREET,10017.0,2127531530,American,6/6/2019,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,11,A,6/6/2019,6/21/2019,Cycle Inspection / Re-inspection,201 EAST 49th STREET 10017.0,201 EAST 49th STREET 10017.0,"255 E 49th St, New York, NY 10017, USA",40.7545233,-73.9692465
40370766,SMITH & WOLLENSKY,MANHATTAN,201,EAST 49th STREET,10017.0,2127531530,American,6/6/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,6/6/2019,6/21/2019,Cycle Inspection / Re-inspection,201 EAST 49th STREET 10017.0,201 EAST 49th STREET 10017.0,"255 E 49th St, New York, NY 10017, USA",40.7545233,-73.9692465
40370856,OLIVE TREE CAFE & COMEDY CELLAR,MANHATTAN,117,MAC DOUGAL STREET,10012.0,2122543480,American,6/19/2019,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,9,A,6/19/2019,6/21/2019,Cycle Inspection / Initial Inspection,117 MAC DOUGAL STREET 10012.0,117 MAC DOUGAL STREET 10012.0,"117 Macdougal St, New York, NY 10012, USA",40.73020020000001,-74.0005639
40370856,OLIVE TREE CAFE & COMEDY CELLAR,MANHATTAN,117,MAC DOUGAL STREET,10012.0,2122543480,American,6/19/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,6/19/2019,6/21/2019,Cycle Inspection / Initial Inspection,117 MAC DOUGAL STREET 10012.0,117 MAC DOUGAL STREET 10012.0,"117 Macdougal St, New York, NY 10012, USA",40.73020020000001,-74.0005639
40371454,WEST BANK CAFE,MANHATTAN,407,WEST   42 STREET,10036.0,2126956909,American,6/6/2019,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,11,A,6/6/2019,6/21/2019,Cycle Inspection / Initial Inspection,407 WEST   42 STREET 10036.0,407 WEST   42 STREET 10036.0,"407 W 42nd St, New York, NY 10036, USA",40.75885830000001,-73.99283419999999
40371454,WEST BANK CAFE,MANHATTAN,407,WEST   42 STREET,10036.0,2126956909,American,6/6/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,11,A,6/6/2019,6/21/2019,Cycle Inspection / Initial Inspection,407 WEST   42 STREET 10036.0,407 WEST   42 STREET 10036.0,"407 W 42nd St, New York, NY 10036, USA",40.75885830000001,-73.99283419999999
40371454,WEST BANK CAFE,MANHATTAN,407,WEST   42 STREET,10036.0,2126956909,American,6/6/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,6/6/2019,6/21/2019,Cycle Inspection / Initial Inspection,407 WEST   42 STREET 10036.0,407 WEST   42 STREET 10036.0,"407 W 42nd St, New York, NY 10036, USA",40.75885830000001,-73.99283419999999
40372631,YANKEE JZ PIZZA,BRONX,1599,WESTCHESTER AVENUE,10472.0,7183284349,Pizza,6/6/2019,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,12,A,6/6/2019,6/21/2019,Cycle Inspection / Re-inspection,1599 WESTCHESTER AVENUE 10472.0,1599 WESTCHESTER AVENUE 10472.0,"1599 Westchester Ave, The Bronx, NY 10472, USA",40.8294396,-73.87575
40372631,YANKEE JZ PIZZA,BRONX,1599,WESTCHESTER AVENUE,10472.0,7183284349,Pizza,6/6/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12,A,6/6/2019,6/21/2019,Cycle Inspection / Re-inspection,1599 WESTCHESTER AVENUE 10472.0,1599 WESTCHESTER AVENUE 10472.0,"1599 Westchester Ave, The Bronx, NY 10472, USA",40.8294396,-73.87575
